title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Only Living Boy in New York,Simon & Garfunkel,5MbXzXGbqobR8xPVPs8OXA,0.411,0.381,11,-12.361,1,0.0286,0.13,0.257,0.132,0.524,76.963
You've Got To Hide Your Love Away - Remastered 2009,The Beatles,4F1AgKpuFRMLEgtPETVwZk,0.398,0.392,7,-9.05,1,0.0282,0.207,0.0,0.102,0.378,184.267
Landslide,Fleetwood Mac,5ihS6UUlyQAfmp48eSkxuQ,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375
She's Always a Woman,Billy Joel,5RgFlk1fcClZd0Y4SGYhqH,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631
Shelter from the Storm,Bob Dylan,3y4Uza6K58JXQ7RYya8ZI5,0.486,0.241,4,-17.337,1,0.0366,0.413,3.51e-05,0.0928,0.614,106.574
Wildflowers,Tom Petty,2Pr1nZpt8A8WP7QYpyq6L3,0.537,0.315,5,-13.79,1,0.0271,0.588,2.29e-05,0.206,0.575,86.813
America,Simon & Garfunkel,6dfhF1BDGmhM69fnCb6wSC,0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453
Blackbird - Remastered 2009,The Beatles,5jgFfDIR6FR0gvlA56Nakr,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699
"Don't Think Twice, It's All Right","Peter, Paul and Mary",7IsXXgpowAB48crGjV1oGb,0.437,0.104,3,-22.533,1,0.0307,0.893,0.00124,0.11,0.544,101.718
Pink Moon,Nick Drake,4KROoGIaPaR1pBHPnR3bwC,0.642,0.427,3,-8.471,1,0.0402,0.871,0.0904,0.124,0.404,82.344
Going to California - Remaster,Led Zeppelin,70gbuMqwNBE2Y5rkQJE9By,0.503,0.265,2,-15.913,1,0.0333,0.943,0.045,0.0867,0.522,78.044
The Boxer,Simon & Garfunkel,76TZCvJ8GitQ2FA1q5dKu0,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017
Thunder Road,Bruce Springsteen,56lhDZNQ5J47aog6mGKeGk,0.369,0.758,5,-5.871,1,0.0364,0.623,1.78e-05,0.531,0.663,140.71
Clay Pigeons,John Prine,5UDoMj8EIEXrQ4N0UR0nos,0.585,0.233,10,-15.949,1,0.028,0.892,0.000611,0.114,0.481,140.666
Helplessly Hoping - 2005 Remaster,"Crosby, Stills & Nash",1UKobFsdqNXQb8OthimCKe,0.567,0.159,7,-13.648,1,0.0331,0.914,0.0,0.111,0.436,146.913
Your Song,Elton John,7gCeodIXjhCLDWC5H1LOmT,0.551,0.27,3,-12.808,1,0.0326,0.851,7.04e-06,0.0966,0.289,128.221
Peace Train - Remastered 2021,Yusuf / Cat Stevens,4d0d2llNcQIHmaCgYTrODQ,0.594,0.682,0,-8.858,1,0.0487,0.051,4.56e-05,0.0919,0.76,82.487
Where Do You Go To (My Lovely) - Re-Recorded,Peter Sarstedt,6M665tf7ZKQzUFA5yOrUE4,0.558,0.444,2,-7.549,0,0.0345,0.286,6.56e-05,0.121,0.444,182.583
Angel from Montgomery - Live,Various Artists,4glBT0NI4cHCYnCO9fMgfA,0.464,0.25,9,-17.436,1,0.0399,0.776,1.27e-06,0.939,0.221,132.748
Ooh La La - 2004 Remaster,Faces,6TNNMVpOgn8K5NoDC7alG6,0.603,0.494,2,-10.27,1,0.0301,0.428,0.000171,0.0894,0.729,147.814
Walkin' Back to Georgia,Jim Croce,51ueZKM83MTRv9rgiDfI6Y,0.661,0.518,6,-10.061,0,0.0319,0.621,1.78e-05,0.0953,0.776,127.266
"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 1999 Remaster",Eric Clapton,6YEOmCsXSk9ZPE0FkcCiuQ,0.51,0.389,2,-14.317,0,0.0384,0.286,0.000398,0.644,0.621,94.04
Forever Young - From NBC's Parenthood,Rhiannon Giddens,0QYgtwYCftkAqunXmvkZtr,0.384,0.366,7,-10.65,1,0.0329,0.371,9.17e-05,0.101,0.199,138.134
She's Leaving Home - Remastered 2009,The Beatles,3PjMtNzwhDHqxoKudm6GvF,0.381,0.214,4,-11.629,1,0.0337,0.944,0.0,0.106,0.393,127.581
"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,0iOZM63lendWRTTeKhZBSC,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033
Diamonds And Rust,Joan Baez,4O0sGJdqpHMaWz7KoVd7tb,0.506,0.343,5,-12.153,0,0.03,0.243,0.0,0.141,0.265,130.052
Great Day,Various Artists,6QP9DFKvDjegtwz2HQZFL7,0.566,0.49,9,-11.703,1,0.0402,0.646,7.34e-05,0.212,0.601,85.615
All Things Must Pass - 2020 Mix,George Harrison,02fXDM2myvnYF5NyCkKPvp,0.46,0.586,9,-6.32,1,0.0281,0.446,1.74e-05,0.0831,0.489,122.014
Change the World,Eric Clapton,6BQNJ0JFKh8sWjQLI6Zudi,0.721,0.558,9,-8.8,1,0.0246,0.492,0.00563,0.113,0.542,96.887
1952 Vincent Black Lightning,Richard Thompson,1KueOLeUZpaNRK2InckxVT,0.488,0.209,10,-19.549,1,0.0369,0.374,5.05e-06,0.103,0.362,120.63
May You Never,John Martyn,6ofam9RHTG7UBUa6uO2MjP,0.673,0.168,4,-15.333,1,0.0369,0.891,0.79,0.11,0.726,124.825
Guitar Man,Bread,0gZXockVcE7rEhSf4mcGLO,0.553,0.506,4,-13.271,0,0.046,0.144,3.78e-06,0.438,0.51,143.278
Boulder to Birmingham - 2003 Remaster,Emmylou Harris,05XNDab0Lhitzqk7tRpOnY,0.476,0.318,10,-10.953,1,0.0304,0.78,2e-06,0.104,0.311,126.495
San Francisco Days,Chris Isaak,5Trbt34yBAzpM59c6G8pqO,0.499,0.49,0,-10.131,1,0.0294,0.151,0.000171,0.236,0.552,134.027
Here Comes The Sun - Remastered 2009,The Beatles,6dGnYIeXmHdcikdzNNDMm2,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171
The First Cut Is the Deepest,Rod Stewart,3FeYjbIVqvAhuTcwsE6K3v,0.546,0.627,0,-9.037,1,0.0244,0.316,0.00114,0.096,0.764,81.278
That's the Way That the World Goes 'Round,John Prine,6IcU0P6Ec5CM9qVqV1U2JH,0.636,0.454,5,-16.548,1,0.0615,0.599,0.00343,0.304,0.806,155.547
Pale Blue Eyes,The Velvet Underground,11VwZwNF29HrqwalYUMitb,0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879
Rocky Mountain High,John Denver,1ne9wOtDF2jM6Cm8WBkaER,0.455,0.437,4,-11.411,1,0.0278,0.314,0.0,0.501,0.724,81.396
Love At The Five And Dime,Nanci Griffith,5MhqCzQuPwHEVGS2i5zHOz,0.579,0.223,10,-16.828,1,0.0339,0.611,0.0,0.0918,0.556,77.498
The Book of Love,The Magnetic Fields,62ZYyXIsHVX5xVUj80arVu,0.485,0.262,7,-13.286,1,0.0263,0.978,5.99e-05,0.117,0.332,98.536
Morning Has Broken - Remastered 2021,Yusuf / Cat Stevens,5y8d8RHvxb0KiTa9Nq0xWp,0.443,0.365,7,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156
Mr. Tambourine Man,Bob Dylan,3RkQ3UwOyPqpIiIvGVewuU,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515
Souvenirs,John Prine,0YqwZcztnGN3Rjh4yPGmic,0.544,0.36,4,-11.862,1,0.0287,0.798,0.00481,0.112,0.763,153.206
It's All Over Now Baby Blue,Marianne Faithfull,7hoWkhuHv9b3jiCbxX1kMm,0.651,0.414,2,-10.572,1,0.0301,0.524,0.00267,0.118,0.445,111.175
It Ain't Over Yet,Rodney Crowell,7GJlAXotjV4uNS1seUDcVE,0.543,0.552,4,-9.681,1,0.0544,0.578,9.59e-05,0.121,0.731,83.385
Red Dirt Girl,Emmylou Harris,41QWKQjT6riBhHAGYHU9Xu,0.338,0.447,7,-11.091,1,0.0411,0.408,0.0,0.402,0.326,79.005
Hobo's Lullaby,Billy Bragg,2Hpd2G05DgciJqM8N1gbNk,0.397,0.162,7,-10.394,1,0.0455,0.97,1.65e-06,0.105,0.37,202.734
Father And Son,Yusuf / Cat Stevens,476V2d6iA2tWXgQboKmTtA,0.495,0.326,7,-12.29,1,0.0365,0.541,8.85e-05,0.0996,0.371,136.243
Green Mountain Road,Adam Torres,4lSofToZxg0tPiVfv6AOMM,0.407,0.237,8,-13.477,0,0.0367,0.912,0.0892,0.141,0.158,107.387
Hard Sun,Eddie Vedder,0fzCtVM9D5UEwiLqcY8Ouq,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377
A Horse with No Name,America,54eZmuggBFJbV7k248bTTt,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179
Mercy Now,Mary Gauthier,6684GUHy1jpyhJVzpz5OFr,0.583,0.262,9,-11.139,1,0.0281,0.811,0.000563,0.0993,0.332,76.028
Our Town,Iris DeMent,44gq8zKiyisjDCKRfcuk3N,0.714,0.268,11,-7.546,1,0.0329,0.722,5.05e-06,0.246,0.332,116.339
Black Irish Indian,Cherokee Rose,7dVdTythtqhJLeRA9vKkkC,0.348,0.28,0,-9.773,1,0.0366,0.914,3.03e-06,0.115,0.312,204.953
Just Like a Woman,Nina Simone,3LELTbDh9YCJrJIUERcj9p,0.457,0.379,6,-13.618,1,0.0342,0.434,0.000276,0.202,0.363,78.49
Till There Was You - Remastered 2009,The Beatles,0ESIjVxnDnCDaTPo6sStHm,0.727,0.338,5,-13.887,1,0.0454,0.79,0.0,0.105,0.646,122.421
Wish You Were Here - 2011 Remaster,Pink Floyd,7aE5WXu5sFeNRh3Z05wwu4,0.5,0.185,7,-20.242,1,0.0535,0.728,0.000746,0.273,0.293,121.002
One Of These Things First,Nick Drake,0hNVjU6JKydHts0SAjHCno,0.604,0.37,4,-18.45,1,0.0362,0.836,0.346,0.0954,0.666,90.339
Everything Is Free,Gillian Welch,0H8ukN2MIW2iNvqJP1kb4O,0.686,0.143,0,-14.701,1,0.042,0.94,7.65e-05,0.0792,0.351,101.651
Human Touch,Bruce Springsteen,1o53HbxmOy5TzThJdBaDZb,0.651,0.516,0,-13.628,1,0.0277,0.00244,5.93e-05,0.0973,0.453,115.154
Where You Lead,Carole King,0APt4t1Dab58sYmGQ4jgij,0.784,0.459,0,-10.446,1,0.0304,0.763,1.29e-06,0.0684,0.931,106.958
Sunrise,Norah Jones,7zkLpY72g6lKQbiHDqri1S,0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,156.848
Jolene,Dolly Parton,2SpEHTbUuebeLkgs9QB7Ue,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578
Country Road - 2019 Remaster,James Taylor,2OBaVeRFXblWxoZHC4sryf,0.52,0.297,2,-17.211,1,0.0449,0.753,0.000562,0.109,0.677,156.059
When I'm Gone,Phil Ochs,0yQ9vnsC7CyPMwAQ3BlWcJ,0.404,0.093,3,-19.036,1,0.0486,0.95,7.53e-05,0.717,0.244,80.224
Crayon Angels,Judee Sill,7iKnwGAMdY6LYLILGnsGhT,0.399,0.132,9,-16.472,1,0.0329,0.877,0.000305,0.118,0.362,91.02
Hit Or Miss,Odetta,4YJ1KDI6tUSapyD6XTAg8i,0.796,0.375,2,-13.338,1,0.072,0.0971,0.000736,0.0498,0.643,88.958
The Times They Are A-Changin',Bob Dylan,52vA3CYKZqZVdQnzRrdZt6,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86
Love And Affection,Joan Armatrading,6Mnne5V9ZifNID59dswUcZ,0.559,0.276,4,-13.862,1,0.0286,0.724,5.29e-05,0.0977,0.4,93.525
Famous Blue Raincoat,Leonard Cohen,77K5TB5KZmDZCoJCdd1NvE,0.474,0.0404,9,-22.208,0,0.0387,0.948,0.000263,0.111,0.18,119.415
Cosmic Empire - Day 2 Demo / Take 1,George Harrison,3M50AuTabW54Mc8Xey5Qlq,0.701,0.157,9,-12.906,1,0.0529,0.778,3.83e-06,0.145,0.658,132.552
Angie - 2015 Remaster,Bert Jansch,4QTV3dLUyYu5vFPEFvA1jg,0.48,0.224,0,-18.077,0,0.0401,0.462,0.88,0.105,0.395,80.035
Detour,Ainslie Wills,7DEY4XYmucW9CajmANlscn,0.793,0.33,5,-10.986,1,0.0334,0.808,0.000981,0.0787,0.498,86.007
Nothing’s Gonna Happen,The Staves,4WM5HfHQZ0N4o8HDNwRmRk,0.36,0.209,2,-12.289,1,0.0322,0.77,5.1e-05,0.129,0.213,75.349
Bright Star,Anaïs Mitchell,2GU7Yy8fZVbtmSafEOXcjQ,0.712,0.348,1,-8.808,1,0.0402,0.618,0.000206,0.107,0.321,99.144
Without Your Love (feat. Julia Stone),The Paper Kites,6qRg4BIZvihMQO9at2zmlb,0.617,0.395,2,-9.855,1,0.0247,0.786,0.708,0.0866,0.258,93.958
Long Blue Light,Leif Vollebekk,3gaH1EhTC53WZeFRj3hGtp,0.552,0.485,9,-9.111,1,0.0332,0.517,0.106,0.164,0.51,71.548
Call Me When You Land,Old Sea Brigade,24AlaGqIZd2nUspgzc2ph1,0.688,0.485,5,-10.166,1,0.031,0.459,0.0446,0.44,0.581,116.004
Latter Days (feat. Anaïs Mitchell),Big Red Machine,6i5TXQyfX3o9KsCIWbewKN,0.696,0.323,0,-10.079,1,0.0292,0.749,0.0111,0.101,0.233,130.315
Opaline,Novo Amor,732Zsh1L5ixRNgAmiPyvrp,0.367,0.337,1,-9.857,1,0.0326,0.955,0.117,0.0869,0.283,181.868
Rattlesnake,Jack Van Cleaf,3GUYJ7OTe0pBxlbuz5iK2R,0.559,0.421,1,-10.155,1,0.0334,0.49,0.00451,0.104,0.292,78.474
IOWA,Donovan Woods,3c9srkZXPYH5969NYxVXZS,0.514,0.278,1,-11.362,1,0.032,0.752,0.000261,0.205,0.211,95.718
Feel Alive Again,Molly Parden,2wgCnWW5jtA6aNAJxgcEN2,0.467,0.394,2,-13.816,1,0.0366,0.791,0.0346,0.12,0.255,148.988
I Lied (with Allison Ponthier),Lord Huron,5QL8Uqhv0MQRYKRy6UKQIy,0.44,0.269,5,-10.769,1,0.0262,0.914,0.261,0.132,0.138,103.877
Caroline,Mipso,0laEXE6mKdErCC67yhsHaO,0.622,0.357,9,-15.463,1,0.0496,0.936,0.315,0.113,0.39,97.077
The Sky Is Painted Gray Today,Ásgeir,6IMK8QiJ4ehdOGNGmIXUgA,0.522,0.192,10,-15.844,1,0.0337,0.897,0.000936,0.109,0.331,133.47
Right on Time - In Harmony,Brandi Carlile,07kMJNzJGnq8Vge6DBN9tA,0.457,0.178,10,-10.243,1,0.0345,0.946,2.28e-05,0.153,0.249,112.068
Sapling,Foy Vance,3pMbjkN5k9z6kZ2bcEZH1s,0.447,0.458,10,-8.532,0,0.0702,0.585,0.000422,0.105,0.158,129.861
jordan,Joy Oladokun,2BGyfq5k9xGO9019bUsYFk,0.347,0.315,4,-9.792,1,0.0337,0.545,3.53e-06,0.0966,0.171,96.079
Until You,AHI,7iH6cflAGYwR82sNMZiGuq,0.722,0.484,9,-10.175,1,0.0611,0.904,3.42e-06,0.108,0.44,139.88
Losing You,Flyte,6tPrmeifTXshblYA7ahTUA,0.626,0.673,1,-7.851,1,0.0257,0.336,0.017,0.118,0.918,142.001
As It Is,Matilda Mann,3nqhacrhmERFCAO6YTCAMB,0.657,0.258,10,-12.613,1,0.0311,0.908,2.79e-06,0.116,0.318,127.725
Officer of Love,Caamp,4KhBvLbRr58rHPF24bdL9Q,0.662,0.574,4,-8.696,1,0.0261,0.298,0.00902,0.115,0.948,109.085
Amsterdam,Wild Rivers,52BtapS0Wy7LM8R6QvJRpp,0.637,0.482,1,-9.427,1,0.0284,0.217,9.69e-05,0.0904,0.593,140.091
How Come My Body,Half Moon Run,1q5uVotoogbJqqJmb0apbx,0.456,0.344,2,-10.647,1,0.0425,0.566,0.0437,0.0952,0.131,150.568
Good Woman,The Staves,6hZ3wAZGh5yQcZMxDXnTL3,0.628,0.345,1,-12.505,1,0.0289,0.425,0.0165,0.119,0.116,99.991
Witness Trees,Henry Jamison,5QENB0ad34Y0Fs2j7DoOXI,0.572,0.243,4,-12.085,1,0.0282,0.93,0.00421,0.0908,0.46,99.825
Whiskey Whiskey,Joshua Burnside,12oNWDCd6iK6NIsCZFg3B0,0.533,0.231,2,-14.538,1,0.0316,0.951,0.0994,0.107,0.337,111.025
I Wish I Had,Josiah Johnson,0KkLD3H6kYylkLLVyFWX31,0.503,0.401,4,-7.577,1,0.03,0.642,0.00245,0.0961,0.383,144.996
Lost In The Light,Bahamas,6IBpFG2LU2udYofIuROp3w,0.597,0.267,2,-8.796,1,0.031,0.793,0.0014,0.111,0.247,75.545
Waiting,James Vincent McMorrow,5vnEI7lOTPqulXqBuV7o3w,0.362,0.192,10,-14.068,1,0.0499,0.917,7.07e-06,0.0899,0.22,77.32
In My Life,Madison Cunningham,2kgnKo9QCHpohSPxkDStLy,0.609,0.143,8,-12.388,1,0.0282,0.893,0.0,0.156,0.189,87.153
New Star,Watchhouse,3PUln07oXes6xzvFFBnPO1,0.683,0.488,2,-8.733,1,0.0266,0.605,0.0554,0.13,0.424,113.387
America,Courtney Marie Andrews,1inPvlZzUNG4hqYxLLEF0W,0.393,0.104,8,-13.59,1,0.0392,0.911,0.000128,0.115,0.369,151.993
Going Going Gone - Edit,Lucy Dacus,60IxJQA2o7CJ5GFO7DTd9T,0.693,0.196,11,-12.253,1,0.0352,0.955,0.0627,0.124,0.568,114.227
Morning,Sarah Jarosz,7wStk0361hcPEtJc4KbOPf,0.573,0.341,7,-11.324,1,0.0327,0.854,0.0436,0.107,0.334,128.989
El Invento,José González,15MrK18b57Reu75doUBMxb,0.518,0.365,9,-11.614,1,0.0381,0.949,0.0591,0.104,0.373,78.85
Change,Big Thief,3Nk3CL1Z73VMydXFCfnTcI,0.633,0.161,10,-12.892,1,0.0613,0.83,9.9e-05,0.263,0.546,132.57
Faking My Own Death,Allison Ponthier,0GoTonjhYLPM7NVKqliTTt,0.383,0.419,11,-9.835,0,0.0564,0.801,0.000268,0.221,0.211,81.206
Sleepless in Seattle,Noah Gundersen,1JEjCzwE9viGiRyewkcWy9,0.378,0.195,11,-12.423,1,0.03,0.673,0.00254,0.101,0.356,93.071
The Wolves,Mandolin Orange,6Q4GtzdnpQohD8JtEzRW1R,0.583,0.339,2,-14.209,1,0.0368,0.858,0.042,0.129,0.341,78.129
Different Kinds of Light,Jade Bird,53qIXnw0apr7SVNbfdiGqR,0.378,0.317,0,-12.699,1,0.0311,0.621,0.0024,0.386,0.154,113.105
Mockingbird,Ruston Kelly,6fS1CEMY4LlvQNWuUMoWEQ,0.474,0.723,10,-4.66,1,0.0354,0.0628,3e-06,0.109,0.239,148.379
"New Person, Old Place",Madi Diaz,00xsWxrnp7wT3kI5AZqQIU,0.603,0.443,0,-7.73,1,0.0288,0.533,2.24e-06,0.097,0.421,134.891
Song For The Thankful,Avi Kaplan,2nYnAcwmnOe4zr4WVmIefC,0.504,0.235,5,-16.55,1,0.0271,0.828,0.00719,0.127,0.231,139.833
I Think Of Angels,Eddie Vedder,2OiTeK0Cjs1zGu6ZiA4yC2,0.643,0.105,7,-18.613,1,0.0328,0.935,0.00849,0.109,0.231,122.085
Crowded Table,The Highwomen,5HuaHij4kVpfEVv93MYCeW,0.559,0.562,11,-5.674,1,0.0325,0.203,9.48e-06,0.17,0.428,132.062
Whatever Brings You Peace of Mind,Nassau,1E0vSW2F5dlVF2gP14pqKs,0.517,0.482,2,-9.655,1,0.0328,0.844,0.595,0.122,0.23,147.965
Adeline,Penny and Sparrow,0zGT1LYrHksqJkupsazmKb,0.636,0.125,9,-12.926,0,0.0295,0.906,0.00141,0.354,0.243,94.833
Featherweight,Fleet Foxes,3ir3Eoj0pi0vlhqunNSyK3,0.335,0.486,7,-12.999,0,0.0423,0.831,0.0649,0.24,0.443,152.02
Burden,St. Catherine's Child,7HOTm58hiTnCjpSJq4OvJs,0.416,0.445,10,-13.468,1,0.0316,0.808,0.0292,0.101,0.531,187.657
The Love,Dekker,1WWF1IGjA7VjAFjnpaNoRI,0.695,0.47,0,-12.166,0,0.0366,0.677,0.491,0.104,0.506,149.951
Sugar in the Creek,Bendigo Fletcher,7ceIJcA4Scip0WlJwwUnTS,0.317,0.696,11,-7.844,1,0.0512,0.607,0.00086,0.108,0.68,144.95
Salt,Old Sea Brigade,7xD1cDSRz033zGBBTW6z2q,0.267,0.543,4,-9.708,1,0.0442,0.394,0.681,0.101,0.295,84.519
Maybe Tomorrow,Luke Sital-Singh,7xObdqm0oTTUyerRM4EB1N,0.331,0.229,7,-10.963,1,0.0335,0.915,0.00606,0.124,0.248,149.336
Alright,Birdtalker,46ObixVcmGOy84ud9XDSgB,0.433,0.395,10,-10.065,1,0.0329,0.149,0.098,0.101,0.122,133.937
Need You,Penny and Sparrow,1i9yDwcpeOaM96zODWnqZn,0.545,0.642,10,-7.344,1,0.0279,0.517,1.75e-06,0.116,0.555,78.51
Transatlantic,Aoife O'Donovan,18pyoFqtp4BeZat5hPELtz,0.509,0.322,1,-10.75,1,0.0284,0.809,0.000409,0.109,0.236,121.996
Real Love Baby,Father John Misty,3MyQn1xBQwPtFJUUP7zB8s,0.42,0.686,7,-6.481,1,0.0368,0.0974,0.0287,0.119,0.624,204.234
Weatherman,Hush Kids,4i3ayapBXkyHJZLVOUqTmc,0.573,0.336,5,-13.754,0,0.0514,0.723,0.000109,0.107,0.416,72.942
The Solitude,Bedouine,4PHkFP1O9ukoB7RMudN4PM,0.539,0.366,2,-9.647,1,0.0298,0.547,0.000206,0.135,0.392,90.153
Helpless,Molly Tuttle,3HqAL42mdJwmdjjUBh78ht,0.496,0.53,2,-6.027,1,0.0323,0.32,5.16e-06,0.151,0.33,118.049
Take Back Thy Gift,Andrea von Kampen,3ugct54al0lscnP8yZhE4C,0.493,0.206,1,-11.222,0,0.0276,0.914,8.51e-05,0.111,0.347,90.981
If I Was,Susto,5n6BdIWBSpkfjZ29JP7WzK,0.597,0.472,0,-8.728,1,0.0247,0.24,0.000664,0.202,0.356,102.885
Seventeen Again (feat. Novo Amor),Charli Adams,1Qcx39jI9pjoTrURXuk3QY,0.338,0.282,3,-10.902,1,0.0293,0.64,0.0,0.111,0.0952,141.468
Cool Jam,Houndmouth,3N55TX8RISkVx4yDuKDG6P,0.794,0.46,9,-8.931,1,0.0365,0.211,0.000363,0.0877,0.541,134.001
Picture of You (feat. Hayden Calnin),Axel Flóvent,0rqZHv7LtB9swrz1rouNA0,0.465,0.11,4,-15.523,1,0.0329,0.916,4.64e-05,0.089,0.0751,129.112
Johnny,Sarah Jarosz,4WDtGj1M2HFlcjvYIiRFug,0.645,0.49,11,-8.668,1,0.0264,0.418,0.0,0.117,0.254,98.988
Sorry Now,Jill Andrews,2I0t9apRfrVbkxr8Fym2yf,0.674,0.355,8,-11.398,1,0.0496,0.78,0.000571,0.109,0.24,75.07
Heartache After Heartache,Thomas Csorba,188k8ICwKJcbNEHowkxRKW,0.595,0.456,7,-10.493,1,0.0256,0.325,0.0102,0.108,0.262,91.0
A Mermaid in Lisbon,Patrick Watson,6A8BvPrNOo5l1j3c80KhAb,0.428,0.447,6,-10.755,0,0.0377,0.706,0.00393,0.195,0.532,79.222
Secret - Acoustic,Angel Snow,2DAshXha1ZTujz0pP7E28P,0.599,0.295,3,-11.548,1,0.0264,0.655,0.000921,0.102,0.145,112.58
Walk Away,Ailbhe Reddy,0OgN6FQsmQV8xaFaOWF9LX,0.672,0.0961,6,-15.658,1,0.0295,0.506,0.000907,0.0692,0.144,87.016
Crater Lake,Lady Lamb,7K0QvWgBNLf52UHhJxDJD0,0.475,0.264,10,-11.452,1,0.0745,0.957,0.0,0.156,0.135,81.922
Don't Tell Our Friends About Me,Blake Mills,4ktZEbOKEnx5svwITaKwqK,0.738,0.553,10,-8.056,1,0.0351,0.654,0.00195,0.106,0.66,124.882
Give Me Time,Cereus Bright,4HERQ0HbqpL604wsLWDAPJ,0.581,0.279,2,-13.466,0,0.0289,0.473,0.0631,0.134,0.304,73.973
Hummingbird,Traveller,6VJESmw3puw9eFpmglP2dM,0.959,0.424,2,-9.5,1,0.0522,0.435,0.00049,0.107,0.852,108.997
Another Story,The Head And The Heart,2bGaOCU8xlPheHt1tR7xch,0.32,0.448,5,-10.103,1,0.0299,0.548,0.125,0.272,0.125,85.464
Bloomsday,Samantha Crain,3E32ScayKIBK9JYehnRek9,0.458,0.529,8,-6.566,1,0.0286,0.286,3.22e-06,0.107,0.0767,119.924
When I Say That I Love You,Gabe Goodman,1L5jdavZ7YMWIFafo1gyZD,0.598,0.399,8,-13.548,1,0.0275,0.648,0.476,0.105,0.474,93.007
Cascades,Kishi Bashi,1N5P4ZSc4q6mNByPF49nVK,0.523,0.437,2,-12.234,0,0.0319,0.759,0.00023,0.376,0.365,105.329
Home Truths,Lucie Silvas,4uqEvq2EYdXLYT1M19Wfe3,0.63,0.418,0,-8.908,0,0.0864,0.91,5.59e-06,0.11,0.383,117.804
Seed of Joy,Marc Scibilia,6kUQwpX1ogl5inar6fE3bx,0.587,0.474,9,-9.501,1,0.0359,0.54,0.000106,0.375,0.361,147.901
Prodigal Daughter,Aoife O'Donovan,6oNmOMYzjES85AH0EJ786u,0.642,0.226,9,-17.242,1,0.0343,0.729,4.89e-05,0.111,0.12,112.927
Held Down,Laura Marling,1vlDwedZUvYaxt2FXoYGaJ,0.476,0.493,7,-7.87,1,0.0346,0.178,2.2e-06,0.353,0.412,79.712
Get Me Out of Here,Caleb Elliott,530gfCZLKRlsSv1qMRV3Z6,0.651,0.51,2,-6.485,1,0.0251,0.335,0.000248,0.095,0.342,88.074
Should Have Known Better,Sufjan Stevens,3AyuigFWbuirWHvidbMz8O,0.493,0.171,7,-20.696,1,0.0317,0.98,0.263,0.126,0.296,90.928
Someone Like You (feat. Joy Oladokun),Noah Kahan,0hiHNxqKGf3GZgVTIOAiiK,0.614,0.526,5,-7.492,1,0.0603,0.468,0.0,0.0939,0.366,177.913
Any Day Now,Trousdale,2YzM9n2UdWc5iiMbg8B4Mb,0.526,0.669,2,-6.506,1,0.0457,0.0513,0.0,0.283,0.287,135.088
Thinking 'Bout Love,Wild Rivers,42UaitnwvuKqNcD5Oa2HlD,0.733,0.324,5,-8.122,1,0.033,0.479,0.0,0.067,0.388,141.8
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift,01K4zKU104LyJ8gMb7227B,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96
Light Year (feat. Lennon Stella),Adam Melchor,7CS9hRKJNmBGWUowSjhedb,0.395,0.495,3,-9.087,1,0.0329,0.496,0.0378,0.12,0.517,168.01
Time,The National Parks,49tW2u59iX2z2thHLkYYo5,0.537,0.488,7,-9.492,1,0.0443,0.0436,0.000187,0.111,0.583,84.228
Find Another Reason Why,Judah & the Lion,69K5FXo7lvM6lyiudqJWni,0.282,0.533,1,-8.603,1,0.0339,0.185,0.00582,0.0716,0.0562,172.038
Wilburn Street,Bre Kennedy,693HvoKDYgN9uZpzI7xRTK,0.643,0.685,7,-7.179,1,0.0569,0.284,0.0,0.108,0.253,131.114
Eloise,Penny and Sparrow,3XnDbrxxtA40HPIIRWLgRT,0.606,0.415,7,-8.317,0,0.0475,0.695,0.00149,0.174,0.405,137.775
