,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2587,0.235,0.246,11,-20.041,0,0.0415,0.774,0.94,0.0922,0.0315,178.47
2588,0.745,0.389,10,-15.983,1,0.0392,0.641,0.00311,0.0997,0.778,94.515
2589,0.794,0.757,6,-6.644,0,0.123,0.0267,0.000306,0.0621,0.615,107.99
2590,0.891,0.428,2,-8.766,0,0.0598,0.0316,0.0373,0.0974,0.322,143.987
2591,0.691,0.82,11,-5.077,0,0.0915,0.0956,0.00025,0.108,0.707,108.074
2592,0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.923
2593,0.525,0.943,0,-5.652,0,0.0631,0.0029,7.37e-05,0.0698,0.184,108.972
2594,0.425,0.638,1,-3.184,0,0.0759,0.426,0.0,0.177,0.45,81.396
2595,0.877,0.422,10,-14.933,0,0.0546,0.04,0.000406,0.182,0.97,131.103
2596,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522
2597,0.596,0.824,4,-4.893,0,0.0361,0.0504,0.129,0.0586,0.786,135.171
2598,0.704,0.861,2,-4.221,0,0.0493,0.587,0.0615,0.0992,0.636,128.99
2599,0.771,0.938,9,-6.0,1,0.0288,0.171,0.00664,0.0846,0.936,130.028
2600,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871
2601,0.484,0.641,5,-12.612,1,0.0377,0.000779,0.278,0.0738,0.181,119.981
2602,0.719,0.795,5,-7.232,0,0.0387,0.00225,0.00664,0.34,0.844,124.694
2603,0.588,0.929,9,-9.278,0,0.0778,0.013,0.000783,0.231,0.175,130.103
2604,0.728,0.784,11,-11.776,1,0.0379,0.0449,0.0918,0.0964,0.964,129.981
2605,0.634,0.677,5,-7.278,0,0.0304,0.0117,0.00103,0.126,0.558,135.012
2606,0.658,0.831,5,-6.527,0,0.0299,0.000431,0.0342,0.177,0.695,129.067
2607,0.627,0.954,2,-4.804,1,0.0425,0.0015,0.000814,0.292,0.312,128.016
2608,0.647,0.94,6,-8.759,1,0.0394,0.0836,0.00962,0.119,0.835,132.824
2609,0.799,0.771,6,-8.601,0,0.0324,0.02,0.00443,0.139,0.833,129.988
2610,0.916,0.801,8,-6.279,0,0.053,0.000388,0.395,0.162,0.719,132.028
2611,0.811,0.833,5,-4.259,1,0.153,0.014,2.06e-05,0.0769,0.567,120.258
2612,0.767,0.869,9,-7.323,0,0.0334,0.111,0.0688,0.0815,0.849,124.254
2613,0.51,0.891,1,-7.517,1,0.0653,0.144,0.000641,0.208,0.326,139.973
2614,0.703,0.847,2,-10.847,0,0.0292,0.133,0.00021,0.315,0.966,118.469
2615,0.566,0.951,8,-3.197,0,0.0352,0.000926,0.000517,0.338,0.259,129.954
2616,0.776,0.763,11,-5.247,0,0.0285,0.0228,7e-06,0.19,0.742,123.033
2617,0.634,0.97,8,-9.585,0,0.0569,0.0156,0.88,0.34,0.202,137.997
2618,0.669,0.925,6,-9.769,1,0.0437,0.000112,0.946,0.0693,0.511,118.871
2619,0.862,0.634,1,-9.059,1,0.0459,0.0491,0.425,0.0899,0.388,120.011
2620,0.786,0.451,9,-9.516,0,0.038,0.00522,0.00207,0.0764,0.626,121.985
2621,0.467,0.71,10,-9.883,0,0.0586,0.00767,0.000393,0.206,0.702,137.273
2622,0.775,0.761,1,-10.463,1,0.0482,0.0413,0.776,0.0549,0.431,112.979
2623,0.697,0.899,4,-4.38,0,0.105,0.302,5.37e-06,0.168,0.743,118.116
2624,0.74,0.904,7,-7.695,1,0.0461,0.0107,0.911,0.923,0.892,125.006
2625,0.829,0.489,5,-5.675,0,0.0362,0.00297,0.0886,0.0612,0.582,117.007
2626,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026
2627,0.712,0.673,1,-8.295,1,0.0643,0.0206,0.0176,0.327,0.389,121.008
2628,0.725,0.745,0,-12.009,0,0.0419,0.0739,0.865,0.066,0.703,122.011
2629,0.781,0.866,6,-9.381,1,0.0951,0.00162,0.888,0.0826,0.906,123.007
2630,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04
2631,0.479,0.954,7,-3.628,1,0.0402,0.00014,0.321,0.29,0.705,173.958
2632,0.643,0.968,4,-5.323,0,0.0589,0.029,0.0426,0.0994,0.23,126.028
2633,0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014
2634,0.615,0.601,0,-8.147,1,0.0584,0.0732,0.427,0.102,0.662,84.614
2635,0.686,0.756,5,-3.888,0,0.0374,0.0314,0.0234,0.154,0.345,87.004
2636,0.874,0.594,8,-8.804,1,0.0331,0.0223,0.436,0.0868,0.488,124.991
2637,0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002
2638,0.861,0.798,4,-8.85,0,0.0687,0.00811,0.0136,0.0585,0.975,122.993
2639,0.67,0.639,10,-9.659,0,0.0393,0.308,0.00123,0.224,0.836,86.99
2640,0.753,0.898,5,-9.566,1,0.0424,0.00566,0.885,0.0946,0.656,119.973
2641,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574
2642,0.725,0.839,0,-8.138,1,0.0485,0.000135,0.849,0.193,0.235,128.0
2643,0.603,0.724,4,-9.445,0,0.0339,0.00163,0.652,0.138,0.414,128.009
2644,0.757,0.0764,0,-20.293,0,0.0853,0.0305,0.803,0.105,0.0547,120.007
2645,0.677,0.267,10,-16.99,0,0.0336,0.573,0.834,0.116,0.675,128.039
2646,0.699,0.242,3,-20.777,0,0.0447,0.834,0.163,0.164,0.0772,127.927
2647,0.579,0.831,10,-6.559,1,0.406,0.0226,0.564,0.381,0.171,126.9
2648,0.666,0.75,10,-9.963,0,0.0785,0.279,0.738,0.0674,0.365,142.975
2649,0.948,0.251,2,-11.748,0,0.0771,0.605,0.91,0.0545,0.397,121.02
2650,0.768,0.587,0,-12.139,1,0.476,0.55,0.852,0.0731,0.558,121.044
2651,0.55,0.942,4,-5.539,0,0.0509,0.00683,0.000882,0.964,0.211,127.863
2652,0.671,0.859,6,-7.697,0,0.129,0.0331,0.775,0.213,0.584,120.961
2653,0.689,0.222,11,-15.546,1,0.0555,0.346,0.886,0.366,0.206,84.992
2654,0.801,0.456,9,-8.422,0,0.0337,0.773,0.871,0.0961,0.492,121.006
2655,0.884,0.566,0,-7.125,1,0.0762,0.353,0.914,0.0961,0.53,123.025
2656,0.622,0.818,2,-8.331,1,0.0347,0.0059,0.00179,0.0962,0.409,109.944
2657,0.832,0.677,7,-7.584,0,0.0401,0.386,0.00016,0.13,0.758,114.008
2658,0.733,0.882,0,-6.217,1,0.0568,0.00742,0.263,0.13,0.248,125.012
2659,0.853,0.557,1,-11.743,1,0.361,0.262,0.701,0.0995,0.641,121.074
2660,0.643,0.599,1,-11.314,1,0.0801,0.0366,0.904,0.103,0.135,124.135
2661,0.798,0.792,1,-5.612,1,0.12,0.00102,0.0847,0.371,0.344,127.971
2662,0.716,0.638,11,-8.402,1,0.0362,0.362,0.186,0.156,0.637,126.02
2663,0.779,0.613,4,-8.715,0,0.0537,0.0119,0.925,0.092,0.38,120.016
2664,0.716,0.275,6,-13.335,0,0.0488,0.000773,0.84,0.115,0.194,124.973
2665,0.704,0.887,8,-10.55,1,0.0692,0.0126,0.0519,0.139,0.798,126.018
2666,0.632,0.616,11,-9.795,1,0.0626,0.347,0.00235,0.796,0.299,121.09
2667,0.667,0.933,0,-3.626,0,0.0446,0.000165,2.73e-06,0.766,0.391,125.003
2668,0.768,0.805,9,-9.792,0,0.0739,0.0816,0.695,0.138,0.326,126.016
2669,0.739,0.763,9,-7.936,1,0.0474,0.0837,0.878,0.112,0.801,121.0
2670,0.729,0.355,0,-13.902,1,0.242,0.729,0.0916,0.152,0.4,121.01
2671,0.756,0.72,6,-5.851,0,0.052,0.0513,0.00139,0.257,0.374,125.989
2672,0.579,0.311,11,-10.164,1,0.164,0.378,0.0,0.14,0.329,81.323
2673,0.653,0.722,4,-8.3,0,0.0395,0.0792,0.000378,0.105,0.503,100.036
2674,0.876,0.749,10,-8.668,0,0.114,0.247,0.000186,0.107,0.761,113.042
2675,0.815,0.606,2,-4.49,1,0.0602,0.198,0.0,0.344,0.396,110.086
2676,0.8,0.586,5,-8.396,0,0.066,0.092,0.00115,0.109,0.686,107.543
2677,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871
2678,0.688,0.782,5,-12.291,0,0.034,0.000235,0.666,0.0955,0.77,127.822
2679,0.977,0.488,2,-15.962,1,0.12,0.0502,0.0,0.0826,0.77,115.726
2680,0.655,0.933,7,-7.703,1,0.0536,0.00332,0.0365,0.0983,0.472,128.701
2681,0.812,0.879,1,-10.998,0,0.0397,0.0167,0.224,0.366,0.962,129.991
2682,0.757,0.651,9,-14.916,0,0.0333,0.214,0.261,0.0902,0.861,124.368
2683,0.832,0.838,1,-5.414,0,0.0421,0.0791,0.0,0.152,0.965,100.021
2684,0.703,0.997,9,-7.666,0,0.0399,0.0726,0.0235,0.123,0.391,132.872
2685,0.65,0.82,5,-10.9,0,0.0356,0.0655,0.00274,0.215,0.757,135.982
2686,0.676,0.996,9,-7.946,0,0.0397,0.0478,0.262,0.333,0.4,132.871
2687,0.622,0.807,5,-6.752,0,0.408,0.103,0.0,0.306,0.892,174.06
2688,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98e-05,0.103,0.858,93.764
2689,0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023
2690,0.814,0.75,5,-7.364,0,0.0725,0.271,0.104,0.12,0.938,95.346
2691,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948
2692,0.454,0.769,2,-7.653,1,0.0814,0.127,3.23e-06,0.175,0.491,122.531
2693,0.275,0.721,6,-6.222,0,0.0359,0.000702,0.821,0.0792,0.184,125.156
2694,0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015
2695,0.775,0.601,5,-9.549,1,0.0849,0.129,0.616,0.129,0.355,121.998
2696,0.803,0.427,8,-10.819,1,0.0509,0.0245,0.405,0.0953,0.439,118.008
2697,0.579,0.596,10,-10.767,1,0.256,0.00543,0.962,0.273,0.0537,124.005
2698,0.932,0.479,4,-8.235,0,0.0519,0.0919,0.0539,0.0905,0.968,124.016
2699,0.813,0.782,1,-5.764,1,0.0341,0.0474,0.279,0.0577,0.811,120.988
2700,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063
2701,0.872,0.61,5,-7.965,0,0.0421,0.0847,0.322,0.643,0.559,114.995
2702,0.685,0.735,4,-6.337,0,0.0334,0.191,0.038,0.188,0.385,94.035
2703,0.773,0.858,0,-7.145,0,0.0465,0.0221,0.621,0.0913,0.811,125.002
2704,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983
2705,0.772,0.7,1,-7.285,1,0.0332,0.00585,0.49,0.0745,0.426,126.017
2706,0.879,0.95,5,-6.375,0,0.0746,0.000161,0.806,0.0714,0.615,126.903
2707,0.762,0.555,9,-9.104,0,0.0303,0.0172,0.00662,0.0962,0.292,118.763
2708,0.985,0.686,10,-9.905,0,0.051,0.189,0.669,0.193,0.693,120.004
2709,0.875,0.745,7,-10.156,1,0.0466,0.208,0.449,0.0749,0.365,117.995
2710,0.833,0.788,8,-5.565,1,0.0439,0.00845,0.215,0.057,0.813,123.019
2711,0.816,0.635,10,-8.354,0,0.0517,0.105,0.846,0.105,0.307,124.005
2712,0.851,0.535,6,-12.51,1,0.0688,0.0214,0.734,0.0662,0.353,122.016
2713,0.704,0.692,5,-6.558,0,0.0304,0.0942,0.0109,0.0922,0.369,96.005
2714,0.859,0.399,1,-11.089,1,0.0451,0.155,0.388,0.0999,0.254,124.009
2715,0.93,0.483,3,-9.925,1,0.0411,0.0289,0.00244,0.103,0.57,120.022
2716,0.836,0.401,9,-10.949,0,0.148,0.489,0.00126,0.237,0.477,140.008
2717,0.811,0.647,10,-7.916,0,0.0406,0.0174,0.349,0.0829,0.708,120.01
2718,0.901,0.303,10,-10.809,1,0.0524,0.00335,0.0504,0.0851,0.766,121.992
2719,0.759,0.666,6,-5.984,0,0.0508,0.117,0.148,0.359,0.587,120.007
2720,0.685,0.81,9,-4.444,1,0.0903,0.215,0.0,0.0834,0.937,87.459
2721,0.855,0.693,8,-5.662,0,0.0308,0.0165,0.0794,0.118,0.687,119.004
2722,0.587,0.722,2,-6.983,0,0.0709,0.000754,0.668,0.543,0.466,121.964
2723,0.792,0.818,8,-8.563,0,0.0363,0.00446,0.724,0.0652,0.898,123.007
2724,0.709,0.617,8,-9.26,1,0.041,0.252,0.000932,0.0844,0.636,115.997
2725,0.702,0.606,8,-10.285,0,0.0443,0.416,0.0,0.145,0.463,99.95
2726,0.927,0.525,8,-8.256,0,0.0667,0.274,0.238,0.0672,0.778,118.023
2727,0.662,0.657,7,-10.002,1,0.0345,0.288,0.856,0.102,0.0584,117.986
2728,0.825,0.539,0,-10.514,1,0.0373,0.401,4.77e-05,0.12,0.586,114.993
2729,0.432,0.958,9,-4.009,1,0.0819,0.00943,2.79e-06,0.227,0.874,164.018
2730,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231
2731,0.465,0.754,4,-10.541,0,0.081,0.059,0.00421,0.409,0.635,158.93
2732,0.502,0.772,0,-6.205,1,0.0322,0.595,2.47e-06,0.199,0.935,79.463
2733,0.566,0.905,0,-5.093,1,0.0646,0.0045,0.0,0.21,0.792,83.0
2734,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3
2735,0.523,0.663,7,-4.372,1,0.0324,0.00142,0.00953,0.513,0.465,160.01
2736,0.445,0.872,6,-6.294,0,0.0602,0.00402,0.00909,0.047,0.834,162.407
2737,0.802,0.705,7,-5.153,1,0.171,0.124,3.26e-06,0.0293,0.972,160.178
2738,0.565,0.827,4,-4.982,1,0.126,0.0261,0.0,0.0743,0.926,165.087
2739,0.439,0.945,1,-2.21,1,0.138,0.00677,0.0,0.166,0.455,161.954
2740,0.471,0.75,9,-4.864,0,0.196,3.13e-05,0.103,0.271,0.652,162.944
2741,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019
2742,0.539,0.808,4,-7.705,0,0.0432,0.00145,1.39e-05,0.184,0.686,169.281
2743,0.266,0.946,9,-2.855,1,0.171,0.00781,2.73e-06,0.26,0.498,168.465
2744,0.574,0.786,4,-10.091,0,0.252,0.0138,0.000371,0.0659,0.739,80.021
2745,0.643,0.741,2,-5.084,1,0.0404,0.013,2.34e-05,0.0711,0.935,80.043
2746,0.825,0.541,11,-10.635,0,0.554,0.93,0.0,0.147,0.875,79.984
2747,0.824,0.925,11,-5.814,0,0.0965,0.0263,0.376,0.247,0.554,163.854
2748,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015
2749,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99
2750,0.468,0.901,5,-5.476,0,0.328,0.00404,0.0,0.33,0.48,170.043
2751,0.246,0.991,9,-3.903,1,0.087,0.00944,0.0753,0.867,0.415,159.39
2752,0.378,0.955,5,-3.628,0,0.0465,0.000265,0.886,0.635,0.276,164.969
2753,0.543,0.845,10,-6.384,1,0.0553,0.00208,0.136,0.248,0.448,162.005
2754,0.502,0.794,1,-9.8,1,0.0526,0.00841,0.392,0.116,0.307,160.034
2755,0.472,0.979,9,-3.896,1,0.0721,0.00275,7.55e-06,0.111,0.638,157.985
2756,0.319,0.995,0,-2.94,1,0.0848,0.000653,0.0,0.274,0.334,155.232
2757,0.389,0.958,9,-6.487,1,0.0503,2.48e-05,0.000413,0.195,0.787,156.956
2758,0.723,0.936,8,-6.496,0,0.0794,0.00521,0.724,0.208,0.762,160.066
2759,0.413,0.902,2,-8.266,1,0.0334,3.91e-05,0.872,0.0645,0.392,159.987
2760,0.804,0.741,5,-6.818,0,0.2,0.249,0.0019,0.116,0.484,159.844
2761,0.836,0.855,4,-6.671,1,0.256,0.00213,0.0307,0.139,0.519,160.069
2762,0.545,0.803,0,-5.247,1,0.0603,0.00413,3.52e-06,0.144,0.374,160.199
2763,0.826,0.238,8,-14.37,1,0.435,0.0157,0.676,0.321,0.444,79.94
2764,0.595,0.707,7,-8.775,1,0.296,0.102,0.346,0.116,0.441,120.118
2765,0.855,0.49,6,-13.725,0,0.268,0.0724,0.184,0.0848,0.618,160.021
2766,0.684,0.65,5,-9.815,0,0.12,0.00184,0.347,0.0886,0.488,160.051
2767,0.637,0.858,7,-5.606,1,0.0874,0.277,2.14e-05,0.196,0.673,159.935
2768,0.422,0.854,6,-7.294,0,0.0472,1.08e-05,0.936,0.354,0.29,159.886
2769,0.805,0.738,11,-12.079,0,0.255,0.0517,0.875,0.0744,0.412,160.047
2770,0.699,0.567,4,-8.145,0,0.13,0.00201,0.0372,0.0838,0.591,159.988
2771,0.547,0.909,4,-7.644,0,0.0552,0.00282,0.707,0.097,0.388,159.97
2772,0.69,0.666,1,-10.08,0,0.11,0.0416,0.874,0.0937,0.348,160.081
2773,0.797,0.755,7,-5.133,1,0.197,0.0375,0.865,0.105,0.214,160.023
2774,0.534,0.782,2,-7.338,0,0.0531,0.096,0.00124,0.221,0.305,160.035
2775,0.494,0.73,10,-9.195,0,0.356,0.371,0.0217,0.536,0.17,119.924
2776,0.37,0.96,3,-4.162,0,0.0378,0.000241,0.0116,0.0563,0.717,89.428
2777,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958
2778,0.594,0.975,4,-1.886,0,0.0629,0.00285,0.0987,0.121,0.536,159.984
